Dt-value,Dt-alias,AGG(state_title)-alias,AGG(avg_ponderada_br)-value,AGG(avg_ponderada_br)-alias
2020-10-05,05/10/2020,Rio Grande do Norte,0.3554217609180118,0.3554217609180118
2020-10-06,06/10/2020,Rio Grande do Norte,0.3526147679589153,0.3526147679589153
2020-10-07,07/10/2020,Rio Grande do Norte,0.34550448881147,0.34550448881147
2020-10-08,08/10/2020,Rio Grande do Norte,0.3491214252736211,0.3491214252736211
2020-10-09,09/10/2020,Rio Grande do Norte,0.3332717434340768,0.3332717434340768
2020-10-10,10/10/2020,Rio Grande do Norte,0.3477640994708415,0.3477640994708415
2020-10-11,11/10/2020,Rio Grande do Norte,0.4305763620594497,0.4305763620594497
2020-10-12,12/10/2020,Rio Grande do Norte,0.4258312020460358,0.4258312020460358
2020-10-13,13/10/2020,Rio Grande do Norte,0.3524220324072761,0.3524220324072761
2020-10-14,14/10/2020,Rio Grande do Norte,0.3538931821103604,0.3538931821103604
2020-10-15,15/10/2020,Rio Grande do Norte,0.3517258212726855,0.3517258212726855
2020-10-16,16/10/2020,Rio Grande do Norte,0.3428366176947023,0.3428366176947023
2020-10-17,17/10/2020,Rio Grande do Norte,0.3697006577994147,0.3697006577994147
2020-10-18,18/10/2020,Rio Grande do Norte,0.4409179027095262,0.4409179027095262
2020-10-19,19/10/2020,Rio Grande do Norte,0.3604924729010003,0.3604924729010003
2020-10-20,20/10/2020,Rio Grande do Norte,0.359455245125388,0.359455245125388
2020-10-21,21/10/2020,Rio Grande do Norte,0.3673451871772498,0.3673451871772498
2020-10-22,22/10/2020,Rio Grande do Norte,0.3576095874355368,0.3576095874355368
2020-10-23,23/10/2020,Rio Grande do Norte,0.3376671303261703,0.3376671303261703
2020-10-24,24/10/2020,Rio Grande do Norte,0.3763222835227362,0.3763222835227362
2020-10-25,25/10/2020,Rio Grande do Norte,0.4414584693632084,0.4414584693632084
2020-10-26,26/10/2020,Rio Grande do Norte,0.3532874567869024,0.3532874567869024
2020-10-27,27/10/2020,Rio Grande do Norte,0.3482801999536531,0.3482801999536531
2020-10-28,28/10/2020,Rio Grande do Norte,0.3481623135893178,0.3481623135893178
2020-10-29,29/10/2020,Rio Grande do Norte,0.3427513774104683,0.3427513774104683
2020-10-30,30/10/2020,Rio Grande do Norte,0.3396899627608903,0.3396899627608903
2020-10-31,31/10/2020,Rio Grande do Norte,0.3613010264544477,0.3613010264544477
2020-11-01,01/11/2020,Rio Grande do Norte,0.434152720733975,0.434152720733975
2020-11-02,02/11/2020,Rio Grande do Norte,0.4520910743932328,0.4520910743932328
2020-11-03,03/11/2020,Rio Grande do Norte,0.3380754043381836,0.3380754043381836
2020-11-04,04/11/2020,Rio Grande do Norte,0.3419989175536713,0.3419989175536713
2020-11-05,05/11/2020,Rio Grande do Norte,0.3407593635879838,0.3407593635879838
2020-11-06,06/11/2020,Rio Grande do Norte,0.3381145983737366,0.3381145983737366
2020-11-07,07/11/2020,Rio Grande do Norte,0.383981869321516,0.383981869321516
2020-11-08,08/11/2020,Rio Grande do Norte,0.4758735440931782,0.4758735440931782
2020-11-09,09/11/2020,Rio Grande do Norte,0.3847589839322622,0.3847589839322622
2020-11-10,10/11/2020,Rio Grande do Norte,0.3659042721162088,0.3659042721162088
2020-11-11,11/11/2020,Rio Grande do Norte,0.362451639177357,0.362451639177357
2020-11-12,12/11/2020,Rio Grande do Norte,0.3620575549419202,0.3620575549419202
2020-11-13,13/11/2020,Rio Grande do Norte,0.3565679292987869,0.3565679292987869
2020-11-14,14/11/2020,Rio Grande do Norte,0.381890614125609,0.381890614125609
2020-11-15,15/11/2020,Rio Grande do Norte,0.3734691969711134,0.3734691969711134
2020-11-16,16/11/2020,Rio Grande do Norte,0.3712965800080138,0.3712965800080138
2020-11-17,17/11/2020,Rio Grande do Norte,0.372974233414947,0.372974233414947
2020-11-18,18/11/2020,Rio Grande do Norte,0.3729229028684564,0.3729229028684564
2020-11-19,19/11/2020,Rio Grande do Norte,0.3716365188117873,0.3716365188117873
2020-11-20,20/11/2020,Rio Grande do Norte,0.3626193065120213,0.3626193065120213
2020-11-21,21/11/2020,Rio Grande do Norte,0.4132036032449112,0.4132036032449112
2020-11-22,22/11/2020,Rio Grande do Norte,0.4807581548772188,0.4807581548772188
2020-11-23,23/11/2020,Rio Grande do Norte,0.3804535797223183,0.3804535797223183
2020-11-24,24/11/2020,Rio Grande do Norte,0.3887532973399404,0.3887532973399404
2020-11-25,25/11/2020,Rio Grande do Norte,0.3756934812760056,0.3756934812760056
2020-11-26,26/11/2020,Rio Grande do Norte,0.3725587636038364,0.3725587636038364
2020-11-27,27/11/2020,Rio Grande do Norte,0.3621881426058519,0.3621881426058519
2020-11-28,28/11/2020,Rio Grande do Norte,0.3956187838348232,0.3956187838348232
2020-11-29,29/11/2020,Rio Grande do Norte,0.485912129894938,0.485912129894938
2020-11-30,30/11/2020,Rio Grande do Norte,0.3776328477896767,0.3776328477896767
2020-12-01,01/12/2020,Rio Grande do Norte,0.374499399279135,0.374499399279135
2020-12-02,02/12/2020,Rio Grande do Norte,0.3656588003933137,0.3656588003933137
2020-12-03,03/12/2020,Rio Grande do Norte,0.3653110626966836,0.3653110626966836
2020-12-04,04/12/2020,Rio Grande do Norte,0.3608150779553977,0.3608150779553977
2020-12-05,05/12/2020,Rio Grande do Norte,0.3914815099561774,0.3914815099561774
2020-12-06,06/12/2020,Rio Grande do Norte,0.4790288168093554,0.4790288168093554
2020-12-07,07/12/2020,Rio Grande do Norte,0.3818270942442146,0.3818270942442146
2020-12-08,08/12/2020,Rio Grande do Norte,0.3820876288659794,0.3820876288659794
2020-12-09,09/12/2020,Rio Grande do Norte,0.3738496443775971,0.3738496443775971
2020-12-10,10/12/2020,Rio Grande do Norte,0.3718302658486708,0.3718302658486708
2020-12-11,11/12/2020,Rio Grande do Norte,0.3622513861335775,0.3622513861335775
2020-12-12,12/12/2020,Rio Grande do Norte,0.4030370724961439,0.4030370724961439
2020-12-13,13/12/2020,Rio Grande do Norte,0.4838074640936062,0.4838074640936062
2020-12-14,14/12/2020,Rio Grande do Norte,0.3817356179211659,0.3817356179211659
2020-12-15,15/12/2020,Rio Grande do Norte,0.3757794464934858,0.3757794464934858
2020-12-16,16/12/2020,Rio Grande do Norte,0.3668737169026689,0.3668737169026689
2020-12-17,17/12/2020,Rio Grande do Norte,0.3723139621043718,0.3723139621043718
2020-12-18,18/12/2020,Rio Grande do Norte,0.3555685223987481,0.3555685223987481
2020-12-19,19/12/2020,Rio Grande do Norte,0.3951380192736974,0.3951380192736974
2020-12-20,20/12/2020,Rio Grande do Norte,0.4678787536051576,0.4678787536051576
2020-12-21,21/12/2020,Rio Grande do Norte,0.3691899433699013,0.3691899433699013
2020-12-22,22/12/2020,Rio Grande do Norte,0.3664063779828537,0.3664063779828537
2020-12-23,23/12/2020,Rio Grande do Norte,0.3605939591653074,0.3605939591653074
2020-12-24,24/12/2020,Rio Grande do Norte,0.3576867957400175,0.3576867957400175
2020-12-25,25/12/2020,Rio Grande do Norte,0.4940515846578472,0.4940515846578472
2020-12-26,26/12/2020,Rio Grande do Norte,0.4348474700115692,0.4348474700115692
2020-12-27,27/12/2020,Rio Grande do Norte,0.502096275667901,0.502096275667901
2020-12-28,28/12/2020,Rio Grande do Norte,0.387340334941811,0.387340334941811
2020-12-29,29/12/2020,Rio Grande do Norte,0.3800339847068819,0.3800339847068819
2020-12-30,30/12/2020,Rio Grande do Norte,0.3467797876313964,0.3467797876313964
2020-12-31,31/12/2020,Rio Grande do Norte,0.3462065997902267,0.3462065997902267
2021-01-01,01/01/2021,Rio Grande do Norte,0.4749004550625712,0.4749004550625712
2021-01-02,02/01/2021,Rio Grande do Norte,0.455277576077629,0.455277576077629
2021-01-03,03/01/2021,Rio Grande do Norte,0.507010876687197,0.507010876687197
2021-01-04,04/01/2021,Rio Grande do Norte,0.37441088260497,0.37441088260497
2021-01-05,05/01/2021,Rio Grande do Norte,0.3919200092474858,0.3919200092474858
2021-01-06,06/01/2021,Rio Grande do Norte,0.4571901883282958,0.4571901883282958
2021-01-07,07/01/2021,Rio Grande do Norte,0.3865406493392842,0.3865406493392842
2021-01-08,08/01/2021,Rio Grande do Norte,0.3761554312628791,0.3761554312628791
2021-01-09,09/01/2021,Rio Grande do Norte,0.4128141763606775,0.4128141763606775
2021-01-10,10/01/2021,Rio Grande do Norte,0.4937628947786066,0.4937628947786066
2021-01-11,11/01/2021,Rio Grande do Norte,0.3806851917824487,0.3806851917824487
2021-01-12,12/01/2021,Rio Grande do Norte,0.3920813939610932,0.3920813939610932
2021-01-13,13/01/2021,Rio Grande do Norte,0.3910457674193938,0.3910457674193938
2021-01-14,14/01/2021,Rio Grande do Norte,0.3676100367942015,0.3676100367942015
2021-01-15,15/01/2021,Rio Grande do Norte,0.3691988130563798,0.3691988130563798
2021-01-16,16/01/2021,Rio Grande do Norte,0.4148831488314883,0.4148831488314883
2021-01-17,17/01/2021,Rio Grande do Norte,0.491547841796245,0.491547841796245
2021-01-18,18/01/2021,Rio Grande do Norte,0.3703755022862686,0.3703755022862686
2021-01-19,19/01/2021,Rio Grande do Norte,0.3857961957346116,0.3857961957346116
2021-01-20,20/01/2021,Rio Grande do Norte,0.3836206896551725,0.3836206896551725
2021-01-21,21/01/2021,Rio Grande do Norte,0.3877688998156116,0.3877688998156116
2021-01-22,22/01/2021,Rio Grande do Norte,0.3800744937243733,0.3800744937243733
2021-01-23,23/01/2021,Rio Grande do Norte,0.4171899026140441,0.4171899026140441
2021-01-24,24/01/2021,Rio Grande do Norte,0.5011039004482506,0.5011039004482506
2021-01-25,25/01/2021,Rio Grande do Norte,0.3829591285845851,0.3829591285845851
2021-01-26,26/01/2021,Rio Grande do Norte,0.3832756994655769,0.3832756994655769
2021-01-27,27/01/2021,Rio Grande do Norte,0.3804064453309043,0.3804064453309043
2021-01-28,28/01/2021,Rio Grande do Norte,0.3779734032590373,0.3779734032590373
2021-01-29,29/01/2021,Rio Grande do Norte,0.369915482257605,0.369915482257605
2021-01-30,30/01/2021,Rio Grande do Norte,0.4127558744158494,0.4127558744158494
2021-01-31,31/01/2021,Rio Grande do Norte,0.4946524983665188,0.4946524983665188
2021-02-01,01/02/2021,Rio Grande do Norte,0.386674110074872,0.386674110074872
2021-02-02,02/02/2021,Rio Grande do Norte,0.3801545554906163,0.3801545554906163
2021-02-03,03/02/2021,Rio Grande do Norte,0.3902740148839124,0.3902740148839124
2021-02-04,04/02/2021,Rio Grande do Norte,0.383015414936299,0.383015414936299
2021-02-05,05/02/2021,Rio Grande do Norte,0.370581935023206,0.370581935023206
2021-02-06,06/02/2021,Rio Grande do Norte,0.4098372672628647,0.4098372672628647
2021-02-07,07/02/2021,Rio Grande do Norte,0.49499746953712,0.49499746953712
2021-02-08,08/02/2021,Rio Grande do Norte,0.3788077591403951,0.3788077591403951
2021-02-09,09/02/2021,Rio Grande do Norte,0.3754872085606974,0.3754872085606974
2021-02-10,10/02/2021,Rio Grande do Norte,0.370113559981604,0.370113559981604
2021-02-11,11/02/2021,Rio Grande do Norte,0.3709190379764823,0.3709190379764823
2021-02-12,12/02/2021,Rio Grande do Norte,0.3649967702576617,0.3649967702576617
2021-02-13,13/02/2021,Rio Grande do Norte,0.3924903607077223,0.3924903607077223
2021-02-14,14/02/2021,Rio Grande do Norte,0.4760832625318608,0.4760832625318608
2021-02-15,15/02/2021,Rio Grande do Norte,0.4865637033663202,0.4865637033663202
2021-02-16,16/02/2021,Rio Grande do Norte,0.4676565423350982,0.4676565423350982
2021-02-17,17/02/2021,Rio Grande do Norte,0.4129622711991035,0.4129622711991035
2021-02-18,18/02/2021,Rio Grande do Norte,0.3762485311398355,0.3762485311398355
2021-02-19,19/02/2021,Rio Grande do Norte,0.3346789367452363,0.3346789367452363
2021-02-20,20/02/2021,Rio Grande do Norte,0.3725740809256332,0.3725740809256332
2021-02-21,21/02/2021,Rio Grande do Norte,0.4608408323959506,0.4608408323959506
2021-02-22,22/02/2021,Rio Grande do Norte,0.3417484805984105,0.3417484805984105
2021-02-23,23/02/2021,Rio Grande do Norte,0.3440981432360743,0.3440981432360743
2021-02-24,24/02/2021,Rio Grande do Norte,0.3443397796491695,0.3443397796491695
2021-02-25,25/02/2021,Rio Grande do Norte,0.3433840355364114,0.3433840355364114
2021-02-26,26/02/2021,Rio Grande do Norte,0.3423697524955559,0.3423697524955559
2021-02-27,27/02/2021,Rio Grande do Norte,0.3794292881781123,0.3794292881781123
2021-02-28,28/02/2021,Rio Grande do Norte,0.4807685229489492,0.4807685229489492
2021-03-01,01/03/2021,Rio Grande do Norte,0.3589416749922486,0.3589416749922486
2021-03-02,02/03/2021,Rio Grande do Norte,0.3511592602815347,0.3511592602815347
2021-03-03,03/03/2021,Rio Grande do Norte,0.3504141320411039,0.3504141320411039
2021-03-04,04/03/2021,Rio Grande do Norte,0.3525718425501087,0.3525718425501087
2021-03-05,05/03/2021,Rio Grande do Norte,0.340648327343102,0.340648327343102
2021-03-06,06/03/2021,Rio Grande do Norte,0.3750662006143417,0.3750662006143417
2021-03-07,07/03/2021,Rio Grande do Norte,0.5539890217309572,0.5539890217309572
2021-03-08,08/03/2021,Rio Grande do Norte,0.3503240497460151,0.3503240497460151
2021-03-09,09/03/2021,Rio Grande do Norte,0.3546857696566999,0.3546857696566999
2021-03-10,10/03/2021,Rio Grande do Norte,0.3464886422750131,0.3464886422750131
2021-03-11,11/03/2021,Rio Grande do Norte,0.3510284172535828,0.3510284172535828
2021-03-12,12/03/2021,Rio Grande do Norte,0.3472800419800595,0.3472800419800595
2021-03-13,13/03/2021,Rio Grande do Norte,0.3884005763688761,0.3884005763688761
2021-03-14,14/03/2021,Rio Grande do Norte,0.5154190028792242,0.5154190028792242
2021-03-15,15/03/2021,Rio Grande do Norte,0.3514754565194177,0.3514754565194177
2021-03-16,16/03/2021,Rio Grande do Norte,0.3541054692964051,0.3541054692964051
2021-03-17,17/03/2021,Rio Grande do Norte,0.3510381971511587,0.3510381971511587
2021-03-18,18/03/2021,Rio Grande do Norte,0.3585598305683022,0.3585598305683022
2021-03-19,19/03/2021,Rio Grande do Norte,0.356629117540806,0.356629117540806
2021-03-20,20/03/2021,Rio Grande do Norte,0.4676970886490024,0.4676970886490024
2021-03-21,21/03/2021,Rio Grande do Norte,0.5570706589110328,0.5570706589110328
2021-03-22,22/03/2021,Rio Grande do Norte,0.4002570694087404,0.4002570694087404
2020-02-01,01/02/2020,Rio de Janeiro,0.3230012140533628,0.3230012140533628
2020-02-02,02/02/2020,Rio de Janeiro,0.3900195270947938,0.3900195270947938
2020-02-03,03/02/2020,Rio de Janeiro,0.2748161870242009,0.2748161870242009
2020-02-04,04/02/2020,Rio de Janeiro,0.2854928716053229,0.2854928716053229
2020-02-05,05/02/2020,Rio de Janeiro,0.2917944147688951,0.2917944147688951
2020-02-06,06/02/2020,Rio de Janeiro,0.2797621729596588,0.2797621729596588
2020-02-07,07/02/2020,Rio de Janeiro,0.2469233545402841,0.2469233545402841
2020-02-08,08/02/2020,Rio de Janeiro,0.2868776179357028,0.2868776179357028
2020-02-09,09/02/2020,Rio de Janeiro,0.3690699549442732,0.3690699549442732
2020-02-10,10/02/2020,Rio de Janeiro,0.2380355654510378,0.2380355654510378
2020-02-11,11/02/2020,Rio de Janeiro,0.2742579578102659,0.2742579578102659
2020-02-12,12/02/2020,Rio de Janeiro,0.2638090608230653,0.2638090608230653
2020-02-13,13/02/2020,Rio de Janeiro,0.2735814438210287,0.2735814438210287
2020-02-14,14/02/2020,Rio de Janeiro,0.2573433342288993,0.2573433342288993
2020-02-15,15/02/2020,Rio de Janeiro,0.3284335095846848,0.3284335095846848
2020-02-16,16/02/2020,Rio de Janeiro,0.402014093733552,0.402014093733552
2020-02-17,17/02/2020,Rio de Janeiro,0.2522494649259709,0.2522494649259709
2020-02-18,18/02/2020,Rio de Janeiro,0.2814012780273776,0.2814012780273776
2020-02-19,19/02/2020,Rio de Janeiro,0.2916641123811328,0.2916641123811328
2020-02-20,20/02/2020,Rio de Janeiro,0.2643865073948536,0.2643865073948536
2020-02-21,21/02/2020,Rio de Janeiro,0.2761079834187898,0.2761079834187898
2020-02-22,22/02/2020,Rio de Janeiro,0.3564187239694589,0.3564187239694589
2020-02-23,23/02/2020,Rio de Janeiro,0.4318343451187947,0.4318343451187947
2020-02-24,24/02/2020,Rio de Janeiro,0.3959736619553683,0.3959736619553683
2020-02-25,25/02/2020,Rio de Janeiro,0.4533952681330996,0.4533952681330996
2020-02-26,26/02/2020,Rio de Janeiro,0.391263891642157,0.391263891642157
2020-02-27,27/02/2020,Rio de Janeiro,0.3169303897167701,0.3169303897167701
2020-02-28,28/02/2020,Rio de Janeiro,0.3055456862003492,0.3055456862003492
2020-02-29,29/02/2020,Rio de Janeiro,0.3419091963007858,0.3419091963007858
2020-03-01,01/03/2020,Rio de Janeiro,0.4817234218806302,0.4817234218806302
2020-03-02,02/03/2020,Rio de Janeiro,0.3173780891724638,0.3173780891724638
2020-03-03,03/03/2020,Rio de Janeiro,0.30484939804764,0.30484939804764
2020-03-04,04/03/2020,Rio de Janeiro,0.3203660311548142,0.3203660311548142
2020-03-05,05/03/2020,Rio de Janeiro,0.3123000699290295,0.3123000699290295
2020-03-06,06/03/2020,Rio de Janeiro,0.2918621142065902,0.2918621142065902
2020-03-07,07/03/2020,Rio de Janeiro,0.3256973485942638,0.3256973485942638
2020-03-08,08/03/2020,Rio de Janeiro,0.4112050309058299,0.4112050309058299
2020-03-09,09/03/2020,Rio de Janeiro,0.303601411204847,0.303601411204847
2020-03-10,10/03/2020,Rio de Janeiro,0.3068531808603133,0.3068531808603133
2020-03-11,11/03/2020,Rio de Janeiro,0.2931114405859911,0.2931114405859911
2020-03-12,12/03/2020,Rio de Janeiro,0.3052144884918763,0.3052144884918763
2020-03-13,13/03/2020,Rio de Janeiro,0.3066007270579986,0.3066007270579986
2020-03-14,14/03/2020,Rio de Janeiro,0.3731134032678771,0.3731134032678771
2020-03-15,15/03/2020,Rio de Janeiro,0.4378115767017618,0.4378115767017618
2020-03-16,16/03/2020,Rio de Janeiro,0.3585817963986929,0.3585817963986929
2020-03-17,17/03/2020,Rio de Janeiro,0.3726157406548902,0.3726157406548902
2020-03-18,18/03/2020,Rio de Janeiro,0.4078745277413424,0.4078745277413424
2020-03-19,19/03/2020,Rio de Janeiro,0.4306058317248068,0.4306058317248068
2020-03-20,20/03/2020,Rio de Janeiro,0.4405423176299535,0.4405423176299535
2020-03-21,21/03/2020,Rio de Janeiro,0.5683738085851008,0.5683738085851008
2020-03-22,22/03/2020,Rio de Janeiro,0.6411271702776422,0.6411271702776422
2020-03-23,23/03/2020,Rio de Janeiro,0.5341422381789304,0.5341422381789304
2020-03-24,24/03/2020,Rio de Janeiro,0.5619366493405042,0.5619366493405042
2020-03-25,25/03/2020,Rio de Janeiro,0.5545379819621202,0.5545379819621202
2020-03-26,26/03/2020,Rio de Janeiro,0.5480866879647084,0.5480866879647084
2020-03-27,27/03/2020,Rio de Janeiro,0.5299198363514218,0.5299198363514218
2020-03-28,28/03/2020,Rio de Janeiro,0.5533515613425102,0.5533515613425102
2020-03-29,29/03/2020,Rio de Janeiro,0.6042916911559998,0.6042916911559998
2020-03-30,30/03/2020,Rio de Janeiro,0.5168369133340438,0.5168369133340438
2020-03-31,31/03/2020,Rio de Janeiro,0.5101904335483134,0.5101904335483134
2020-04-01,01/04/2020,Rio de Janeiro,0.4865913210117406,0.4865913210117406
2020-04-02,02/04/2020,Rio de Janeiro,0.5088625438864078,0.5088625438864078
2020-04-03,03/04/2020,Rio de Janeiro,0.5029642192471634,0.5029642192471634
2020-04-04,04/04/2020,Rio de Janeiro,0.5252242896074412,0.5252242896074412
2020-04-05,05/04/2020,Rio de Janeiro,0.5896986275747585,0.5896986275747585
2020-04-06,06/04/2020,Rio de Janeiro,0.4978349270410542,0.4978349270410542
2020-04-07,07/04/2020,Rio de Janeiro,0.4894849050643088,0.4894849050643088
2020-04-08,08/04/2020,Rio de Janeiro,0.4996196581843504,0.4996196581843504
2020-04-09,09/04/2020,Rio de Janeiro,0.4781361423494014,0.4781361423494014
2020-04-10,10/04/2020,Rio de Janeiro,0.549899501543026,0.549899501543026
2020-04-11,11/04/2020,Rio de Janeiro,0.5181784253658234,0.5181784253658234
2020-04-12,12/04/2020,Rio de Janeiro,0.5637183900294575,0.5637183900294575
2020-04-13,13/04/2020,Rio de Janeiro,0.4931383559747074,0.4931383559747074
2020-04-14,14/04/2020,Rio de Janeiro,0.4909621511599206,0.4909621511599206
2020-04-15,15/04/2020,Rio de Janeiro,0.4884789678118696,0.4884789678118696
2020-04-16,16/04/2020,Rio de Janeiro,0.4645385661624752,0.4645385661624752
2020-04-17,17/04/2020,Rio de Janeiro,0.4767201081924344,0.4767201081924344
2020-04-18,18/04/2020,Rio de Janeiro,0.5015861805467114,0.5015861805467114
2020-04-19,19/04/2020,Rio de Janeiro,0.5713833957505882,0.5713833957505882
2020-04-20,20/04/2020,Rio de Janeiro,0.4803308816402176,0.4803308816402176
2020-04-21,21/04/2020,Rio de Janeiro,0.5459994777731946,0.5459994777731946
2020-04-22,22/04/2020,Rio de Janeiro,0.4637774840570762,0.4637774840570762
2020-04-23,23/04/2020,Rio de Janeiro,0.5318015915754204,0.5318015915754204
2020-04-24,24/04/2020,Rio de Janeiro,0.4611001827430076,0.4611001827430076
2020-04-25,25/04/2020,Rio de Janeiro,0.5020140472928142,0.5020140472928142
2020-04-26,26/04/2020,Rio de Janeiro,0.5681373302178758,0.5681373302178758
2020-04-27,27/04/2020,Rio de Janeiro,0.4800955969576444,0.4800955969576444
2020-04-28,28/04/2020,Rio de Janeiro,0.4822271588526028,0.4822271588526028
2020-04-29,29/04/2020,Rio de Janeiro,0.4717552359960774,0.4717552359960774
2020-04-30,30/04/2020,Rio de Janeiro,0.4570415029816306,0.4570415029816306
2020-05-01,01/05/2020,Rio de Janeiro,0.535955010517801,0.535955010517801
2020-05-02,02/05/2020,Rio de Janeiro,0.4870355567397934,0.4870355567397934
2020-05-03,03/05/2020,Rio de Janeiro,0.559594979907961,0.559594979907961
2020-05-04,04/05/2020,Rio de Janeiro,0.4715818257070952,0.4715818257070952
2020-05-05,05/05/2020,Rio de Janeiro,0.4612852336726296,0.4612852336726296
2020-05-06,06/05/2020,Rio de Janeiro,0.4619500194921292,0.4619500194921292
2020-05-07,07/05/2020,Rio de Janeiro,0.4918915353410328,0.4918915353410328
2020-05-08,08/05/2020,Rio de Janeiro,0.4484199901401617,0.4484199901401617
2020-05-09,09/05/2020,Rio de Janeiro,0.4646471564314898,0.4646471564314898
2020-05-10,10/05/2020,Rio de Janeiro,0.4997220362605656,0.4997220362605656
2020-05-11,11/05/2020,Rio de Janeiro,0.4766582124021518,0.4766582124021518
2020-05-12,12/05/2020,Rio de Janeiro,0.4739803012069308,0.4739803012069308
2020-05-13,13/05/2020,Rio de Janeiro,0.467712697701025,0.467712697701025
2020-05-14,14/05/2020,Rio de Janeiro,0.4678492196989146,0.4678492196989146
2020-05-15,15/05/2020,Rio de Janeiro,0.487911552249576,0.487911552249576
2020-05-16,16/05/2020,Rio de Janeiro,0.4844544973401892,0.4844544973401892
2020-05-17,17/05/2020,Rio de Janeiro,0.5451997156077718,0.5451997156077718
2020-05-18,18/05/2020,Rio de Janeiro,0.4620639995391572,0.4620639995391572
2020-05-19,19/05/2020,Rio de Janeiro,0.4575314555264824,0.4575314555264824
2020-05-20,20/05/2020,Rio de Janeiro,0.4433131869591116,0.4433131869591116
2020-05-21,21/05/2020,Rio de Janeiro,0.4475902586942102,0.4475902586942102
2020-05-22,22/05/2020,Rio de Janeiro,0.435108367036304,0.435108367036304
2020-05-23,23/05/2020,Rio de Janeiro,0.4656281570421636,0.4656281570421636
2020-05-24,24/05/2020,Rio de Janeiro,0.5744086831043352,0.5744086831043352
2020-05-25,25/05/2020,Rio de Janeiro,0.448994832215411,0.448994832215411
2020-05-26,26/05/2020,Rio de Janeiro,0.4416211611882634,0.4416211611882634
2020-05-27,27/05/2020,Rio de Janeiro,0.4360099472688606,0.4360099472688606
2020-05-28,28/05/2020,Rio de Janeiro,0.43992431229735,0.43992431229735
2020-05-29,29/05/2020,Rio de Janeiro,0.4158034782739235,0.4158034782739235
2020-05-30,30/05/2020,Rio de Janeiro,0.4415114672719873,0.4415114672719873
2020-05-31,31/05/2020,Rio de Janeiro,0.5100784310671144,0.5100784310671144
2020-06-01,01/06/2020,Rio de Janeiro,0.4291170142415829,0.4291170142415829
2020-06-02,02/06/2020,Rio de Janeiro,0.4235064500328128,0.4235064500328128
2020-06-03,03/06/2020,Rio de Janeiro,0.4156238844377757,0.4156238844377757
2020-06-04,04/06/2020,Rio de Janeiro,0.4128959573883834,0.4128959573883834
2020-06-05,05/06/2020,Rio de Janeiro,0.4133228784680872,0.4133228784680872
2020-06-06,06/06/2020,Rio de Janeiro,0.419980045929783,0.419980045929783
2020-06-07,07/06/2020,Rio de Janeiro,0.5050132640567608,0.5050132640567608
2020-06-08,08/06/2020,Rio de Janeiro,0.4034490091905883,0.4034490091905883
2020-06-09,09/06/2020,Rio de Janeiro,0.3967610423704783,0.3967610423704783
2020-06-10,10/06/2020,Rio de Janeiro,0.4077701885707431,0.4077701885707431
2020-06-11,11/06/2020,Rio de Janeiro,0.4456544811864923,0.4456544811864923
2020-06-12,12/06/2020,Rio de Janeiro,0.3815282278696913,0.3815282278696913
2020-06-13,13/06/2020,Rio de Janeiro,0.4128979258936851,0.4128979258936851
2020-06-14,14/06/2020,Rio de Janeiro,0.5072132997417944,0.5072132997417944
2020-06-15,15/06/2020,Rio de Janeiro,0.4223323666135794,0.4223323666135794
2020-06-16,16/06/2020,Rio de Janeiro,0.4126678988119686,0.4126678988119686
2020-06-17,17/06/2020,Rio de Janeiro,0.3850906764203108,0.3850906764203108
2020-06-18,18/06/2020,Rio de Janeiro,0.397409123415651,0.397409123415651
2020-06-19,19/06/2020,Rio de Janeiro,0.3617171691598195,0.3617171691598195
2020-06-20,20/06/2020,Rio de Janeiro,0.4032384675768444,0.4032384675768444
2020-06-21,21/06/2020,Rio de Janeiro,0.477460339896072,0.477460339896072
2020-06-22,22/06/2020,Rio de Janeiro,0.405203017840365,0.405203017840365
2020-06-23,23/06/2020,Rio de Janeiro,0.4007168700420235,0.4007168700420235
2020-06-24,24/06/2020,Rio de Janeiro,0.3982481856477997,0.3982481856477997
2020-06-25,25/06/2020,Rio de Janeiro,0.396876970259428,0.396876970259428
2020-06-26,26/06/2020,Rio de Janeiro,0.383823236679716,0.383823236679716
2020-06-27,27/06/2020,Rio de Janeiro,0.4253310243870225,0.4253310243870225
2020-06-28,28/06/2020,Rio de Janeiro,0.4982171420954412,0.4982171420954412
2020-06-29,29/06/2020,Rio de Janeiro,0.4271679312895214,0.4271679312895214
2020-06-30,30/06/2020,Rio de Janeiro,0.4091000823318671,0.4091000823318671
2020-07-01,01/07/2020,Rio de Janeiro,0.4046139721581689,0.4046139721581689
2020-07-02,02/07/2020,Rio de Janeiro,0.4058186007355222,0.4058186007355222
2020-07-03,03/07/2020,Rio de Janeiro,0.3888968291968299,0.3888968291968299
2020-07-04,04/07/2020,Rio de Janeiro,0.4126664266400188,0.4126664266400188
2020-07-05,05/07/2020,Rio de Janeiro,0.4721432307141478,0.4721432307141478
2020-07-06,06/07/2020,Rio de Janeiro,0.4083352983848177,0.4083352983848177
2020-07-07,07/07/2020,Rio de Janeiro,0.3961748043073996,0.3961748043073996
2020-07-08,08/07/2020,Rio de Janeiro,0.3922495239822287,0.3922495239822287
2020-07-09,09/07/2020,Rio de Janeiro,0.3977976123170301,0.3977976123170301
